ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,WALS_code,Genus,Family,Area,Continent,Macrocontinent,Macrocontinent_SplitOldWorld,Circumpacific,Source,Source_prose
yine1238,Piro,South America,-11.0,-73.5,yine1238,pib,pir,Purus,Arawakan,NE_South_America,S_America,nw,nw,yes,"Hanson2010[8, 253, 259-261]","Hanson 2010: 8, 253, 259-261"
pitj1243,Pitjantjatjara,Australia,-26.0,130.0,pitj1243,pjt,pit,Pama-Nyungan,Australian,S_Australia,Australia,pac,pac,yes,Bowe1990[9-10];Comrie2013,"Bowe 1990: 9-10, Comrie 2005"
pitt1247,Pitta Pitta,Australia,-22.83333,140.0,pitt1247,pit,ppi,Pama-Nyungan,Australian,S_Australia,Australia,pac,pac,yes,Blake1979,Blake 1979
pnar1238,Pnar,Eurasia,24.82,92.26,pnar1238,pbv,,Khasian,Austro-Asiatic,Indic,S_&_SE_Asia,ow,eur,no,"Ring2015[23, 125-130, 209-210]","Ring 2015: 23, 125-130, 209-210"
poli1260,Polish,Eurasia,52.0,20.0,poli1260,pol,pol,Slavic,Indo-European,Europe,W_&_SW_Eurasia,ow,eur,no,Bielec1998[103];Swan2002,"Bielec 1998: 103, Swan 2003"
east2545,Pomo (Eastern),North America,39.0,-122.66667,east2545,peb,pme,Pomoan,Hokan,California,W_N_America,nw,nw,yes,"McLendon1975[178, 179, 156-157];Nichols1992","McLendon 1975: 178, 179, 156-157, Nichols 1992"
nort2966,Pomo (Northern),North America,39.33333,-123.5,nort2966,pej,pmn,Pomoan,Hokan,California,W_N_America,nw,nw,yes,,"O'Connor 1987: 11, 155-156"
sout2982,Pomo (Southeastern),North America,39.0,-122.5,sout2982,pom,pso,Pomoan,Hokan,California,W_N_America,nw,nw,yes,"Comrie2013;Moshinsky1974[94, 118]","Moshinsky 1974: 94, 118, Comrie 2005"
puin1248,Puinave,South America,4.0,-68.0,puin1248,pui,pui,Puinave,Puinave,NE_South_America,S_America,nw,nw,yes,"Giron2008[196, 343]","Girón 2008: 196, 343"
wadj1254,Pungupungu,Australia,-13.5,130.41667,wadj1254,wdj,pun,Anson Bay,Australian,N_Australia,Australia,pac,pac,yes,Dixon2002;Tryon1980[279-281],"Dixon 2002, Tryon 1980: 279-281"
puqu1242,Puquina,South America,-16.5,-68.5,puqu1242,,puq,Puquina,Puquina,Andean,S_America,nw,nw,yes,Adelaar2004[350-362];Torero2002,"Adelaar 2004: 350-362, Torero 2002"
pure1242,Purépecha,North America,19.5,-101.66667,pure1242,tsz,pur,Tarascan,Tarascan,Mesoamerica,C_America,nw,nw,yes,Foster1965[107-108];Nichols1992,"Foster 1965: 107-108, Nichols 1992"
puyu1239,Puyuma,Papunesia,22.64,121.0,puyu1239,pyu,,Puyuma,Austronesian,Southeast_Asia,S_&_SE_Asia,ow,eur,no,Cauquelin1991[42-45];Ross2005,"Cauquelin 1991: 42-45, Ross and Teng 2005"
qawa1238,Qawasqar,South America,-49.0,-75.0,qawa1238,alc,qaw,Alacalufan,Alacalufan,SE_South_America,S_America,nw,nw,yes,AguileraFaundez2006,Aquilera Faúndez and Tonko Paterito 2002
qian1264,Qiang,Eurasia,32.0,102.66667,qian1264,cng,qia,Qiangic,Sino-Tibetan,Southeast_Asia,S_&_SE_Asia,ow,eur,no,LaPolla2003a,LaPolla 2003a
huam1248,Quechua (Huallaga),South America,-9.5,-75.5,huam1248,qvh,qhu,Quechuan,Quechuan,Andean,S_America,nw,nw,yes,Bossong1989;Nichols1992;Weber1989[162-167],"Weber 1983: 162-167, Bossong 1989, Nichols 1992"
imba1240,Quechua (Imbabura),South America,0.33333,-78.0,imba1240,qvi,qim,Quechuan,Quechuan,Andean,S_America,nw,nw,yes,Cole1985;Comrie2013,"Cole 1985, Comrie 2005"
quil1240,Quileute,North America,47.91667,-124.25,quil1240,qui,qui,Chimakuan,Chimakuan,Alaska-Oregon,W_N_America,nw,nw,yes,Andrade1933[246-251];Nichols1992,"Andrade 1933: 246-251, Nichols 1992"
rajb1243,Rajbanshi,Eurasia,26.38,88.45,rajb1243,rjs,,Indic,Indo-European,Indic,S_&_SE_Asia,ow,eur,no,Wilde2008[110],Wilde 2008: 110
rama1270,Rama,North America,11.75,-83.75,rama1270,rma,ram,Rama,Chibchan,Mesoamerica,C_America,nw,nw,yes,"Grinevald1990[34, 82, 103-, 116, 117, 102, 143, 151]","Grinevald 1990: 34, 82, 103-, 116, 117, 102, 143, 151"
raoo1244,Rao,Papunesia,-4.75,144.5,raoo1244,rao,rao,Annaberg,Lower Sepik-Ramu,N_Coast_New_Guinea,NG_&_Oceania,pac,pac,yes,Stanhope1980[11],Stanhope 1980: 11
rapa1244,Rapanui,Papunesia,-27.11667,-109.36667,rapa1244,rap,rap,Oceanic,Austronesian,Oceania,NG_&_Oceania,pac,pac,yes,DuFeu1996[113-],Du Feu 1996: 113-
rawa1267,Rawa,Papunesia,-5.83333,146.0,rawa1267,rwo,rwa,Finisterre-Huon,Trans-New Guinea,N_Coast_New_Guinea,NG_&_Oceania,pac,pac,yes,"Claassen1970[69-71];Toland1991[18, 21, 24, 28, 62]","Claassen and McElchanon 1970: 69-71, Toland and Toland 1991: 18, 21, 24, 28, 62"
remb1249,Rembarnga,Australia,-12.83333,134.58333,remb1249,rmb,rmb,Rembarnga,Australian,N_Australia,Australia,pac,pac,yes,Dixon2002[204-205],Dixon 2002: 204-205
resi1247,Resígaro,South America,-2.41667,-71.5,resi1247,rgr,res,Northern Arawakan,Arawakan,NE_South_America,S_America,nw,nw,yes,"Allin1976[99-100, 131, 209-210, 220, 222, 235, 290-291]","Allin 1976: 99-100, 131, 209-210, 220, 222, 235, 290-291"
rikb1245,Rikbaktsa,South America,-11.83333,-57.5,rikb1245,rkb,rik,Rikbaktsa,Macro-Ge,NE_South_America,S_America,nw,nw,yes,"Boswood1974a[1, 4];Boswood1974b","Boswood 1974a: 1, 4, Boswood 1974b"
roto1249,Rotokas,Papunesia,-6.0,155.16667,roto1249,roo,rtk,West Bougainville,West Bougainville,Oceania,NG_&_Oceania,pac,pac,yes,Firchow1987,Firchow 1987
ruka1240,Rukai (Tanan),Papunesia,22.83333,120.83333,ruka1240,dru,ruk,Rukai,Austronesian,Southeast_Asia,S_&_SE_Asia,ow,eur,no,Chen2005;Chen2008[38-66],"Chen 2005, Chen 2008: 38-66"
rumu1243,Rumu,Papunesia,-7.16667,144.25,rumu1243,klq,rum,Turama-Kikorian,Turama-Kikorian,Interior_New_Guinea,NG_&_Oceania,pac,pac,yes,Petterson1999[16],Petterson 1999: 16
russ1263,Russian,Eurasia,56.0,38.0,russ1263,rus,rus,Slavic,Indo-European,Inner_Asia,NC_Asia,ow,eur,no,Comrie2013;Timberlake2004,"Timberlake 2004, Comrie 2005"
sout2674,Saami (Central-South),Eurasia,64.66667,16.75,sout2674,sma,scs,Saami,Uralic,Inner_Asia,NC_Asia,ow,eur,no,Havas2008[4-6],Havas 2008: 4-6
skol1241,Saami (Skolt),Eurasia,68.83,29.72,skol1241,sms,,Saami,Uralic,Inner_Asia,NC_Asia,ow,eur,no,"Feist2011[119-120, 230-233]","Feist 2011: 119-120, 230-233"
saba1268,Sabanê,South America,-12.99,-60.34,saba1268,sae,,Nambikuaran,Nambikuaran,NE_South_America,S_America,nw,nw,yes,"Araujo2004[92, 128-, 182]","de Araujo 2004: 92, 128-, 182"
nort1527,Sahaptin (Northern),North America,46.5,-120.0,nort1527,waa,shp,Sahaptian,Penutian,Basin_and_Plains,E_N_America,nw,nw,yes,Nichols1992,Nichols 1992
sahu1245,Sahu,Papunesia,1.16667,127.5,sahu1245,saj,sah,North Halmaheran,West Papuan,Oceania,NG_&_Oceania,pac,pac,yes,"Visser1987[27-29, 55]","Visser and Voorhoeve 1987: 27-29, 55"
sali1298,Sáliba (in Colombia),South America,6.0,-70.0,sali1298,slc,sba,Sáliba,Sáliban,NE_South_America,S_America,nw,nw,yes,"EstradaRamirez1996[46];Suarez1977[20, 27]","Suarez 1977: 20, 27, Estrada Ramírez 1996: 46"
sali1253,Salinan,North America,36.0,-121.0,sali1253,sln,sal,Salinan,Salinan,California,W_N_America,nw,nw,yes,"Mason1918[46-47, 60];Mithun2001[482-484]","Mithun 2001: 482-484, Mason 1918: 46-47, 60"
sand1273,Sandawe,Africa,-5.0,35.0,sand1273,sad,sdw,Sandawe,Khoisan,S_Africa,Africa,ow,afr,no,Eaton2003,Eaton 2003
sang1328,Sango,Africa,5.0,18.0,sang1328,sag,san,Ubangi,Niger-Congo,African_Savannah,Africa,ow,afr,no,Thornell1997[73],Thornell 1997: 73
sant1410,Santali,Eurasia,24.5,87.0,sant1410,sat,stl,Munda,Austro-Asiatic,Indic,S_&_SE_Asia,ow,eur,no,"Ghosh2008[11-12, 34]","Ghosh 2008: 11-12, 34"
sanu1240,Sanuma,South America,4.5,-64.66667,sanu1240,xsu,snm,Yanomam,Yanomam,NE_South_America,S_America,nw,nw,yes,Aikhenvald1999[347],Aikhenvald and Dixon 1999: 347
sapu1248,Sapuan,Eurasia,15.16667,106.83333,sapu1248,spu,sap,Bahnaric,Austro-Asiatic,Southeast_Asia,S_&_SE_Asia,ow,eur,no,Sidwell1999[26],Jacq and Sidwell 1999: 26
camp1261,Sardinian,Eurasia,40.0,9.0,camp1261,sro,srd,Romance,Indo-European,Europe,W_&_SW_Eurasia,ow,eur,no,Mardale2008,Mardale 2008
savo1255,Savosavo,Papunesia,-9.13333,159.8,savo1255,svs,svs,Savosavo,Solomons East Papuan,Oceania,NG_&_Oceania,pac,pac,yes,Dunn2002[54-55];Todd1975,"Dunn et al. 2002: 54-55, Todd 1975"
sawe1240,Saweru,Papunesia,-1.91,136.3,sawe1240,swr,,Yawa,Yawa,N_Coast_New_Guinea,NG_&_Oceania,pac,pac,yes,Donohue2001;Donohue2005b[534],"Donohue 2001, Donohue 2005b: 534"
taro1264,Seediq,Papunesia,24.16667,121.41667,taro1264,trv,see,Atayalic,Austronesian,Southeast_Asia,S_&_SE_Asia,ow,eur,no,Huang2002;Tang2005;Tsukida2005,"Huang 2002, Tang 2005, Tsukida 2005"
mend1268,Seim/Mende (Papua New Guinea),Papunesia,-3.67,142.68,mend1268,sim,,Middle Sepik,Sepik,N_Coast_New_Guinea,NG_&_Oceania,pac,pac,yes,Hoel1994,"Hoel, Ikäheimonen and Nozawa 1994-2003"
seim1238,Seimat,Papunesia,-1.53,145.07,seim1238,ssg,,Oceanic,Austronesian,Oceania,NG_&_Oceania,pac,pac,yes,Wozna2005,Wozna and Wilson 2005
onaa1245,Selknam,South America,-53.0,-70.0,onaa1245,ona,sel,Chon Proper,Chon,SE_South_America,S_America,nw,nw,yes,Adelaar2004[563-564],Adelaar 2004: 563-564
selk1253,Selkup,Eurasia,65.0,82.0,selk1253,sel,skp,Samoyedic,Uralic,Inner_Asia,NC_Asia,ow,eur,no,Comrie1981[139];Havas2008;KoptjevskajaTamm1993[110-111],"Havas  2008, Comrie 1981: 139, Koptjevskaja-Tamm 1993: 110-111"
seme1247,Semelai,Eurasia,3.0,103.0,seme1247,sza,sml,Aslian,Austro-Asiatic,Southeast_Asia,S_&_SE_Asia,ow,eur,no,Comrie2013;Kruspe1999,"Kruspe 1999, Comrie 2005"
sici1249,Sénoufo (Sìcìté),Africa,11.18,-5.29,sici1249,sep,,Gur,Niger-Congo,African_Savannah,Africa,ow,afr,no,Garber1987,Garber 1987
nucl1632,Sentani,Papunesia,-2.58333,140.58333,nucl1632,set,snt,Sentani,Sentani,N_Coast_New_Guinea,NG_&_Oceania,pac,pac,yes,Cowan1965[59-60];Nichols1992,"Cowan 1965: 59-60, Nichols 1992"
seri1257,Seri,North America,29.0,-112.0,seri1257,sei,ser,Seri,Hokan,Mesoamerica,C_America,nw,nw,yes,"Marlett1981[31, 39-40, 89-90, 136]","Marlett 1981: 31, 39-40, 89-90, 136"
shab1252,Shabo,Africa,7.58333,35.41667,shab1252,sbf,shb,Shabo,Nilo-Saharan,Greater_Abyssinia,Africa,ow,afr,no,Teferra1991[382-382],Teferra 1991: 382-382
shas1239,Shasta,North America,41.83333,-122.66667,shas1239,sht,shs,Shasta,Hokan,California,W_N_America,nw,nw,yes,"Silver1966[100-103, 125-131, 181]","Silver 1966: 100-103, 125-131, 181"
shat1244,Shatt,Africa,10.83333,30.0,shat1244,shj,sht,Daju,Nilo-Saharan,African_Savannah,Africa,ow,afr,no,"Tucker1966[236, 240]","Tucker and Bryan 1966: 236, 240"
ship1254,Shipibo-Konibo,South America,-7.5,-75.0,ship1254,shp,shk,Panoan,Panoan,NE_South_America,S_America,nw,nw,yes,Comrie2013,Comrie 2005
shus1248,Shuswap,North America,52.0,-120.0,shus1248,shs,shu,Interior Salish,Salishan,Alaska-Oregon,W_N_America,nw,nw,yes,Gardiner1991,Gardiner and Saunders 1991
siar1238,Siar,Papunesia,-4.66667,152.91667,siar1238,sjr,sir,Oceanic,Austronesian,N_Coast_New_Guinea,NG_&_Oceania,pac,pac,yes,Rowe2005,Rowe 2005
sich1238,Sichuan Yi,Eurasia,28.19,102.12,sich1238,iii,,Burmese-Lolo,Sino-Tibetan,Southeast_Asia,S_&_SE_Asia,ow,eur,no,Gerner2004,Gerner 2004
dars1235,Sila,Africa,12.33333,21.75,dars1235,dau,sil,Daju,Nilo-Saharan,African_Savannah,Africa,ow,afr,no,"Tucker1966[236, 240]","Tucker and Bryan 1966: 236, 240"
sipa1247,Sipacapense,North America,15.23,-91.7,sipa1247,qum,,Mayan,Mayan,Mesoamerica,C_America,nw,nw,yes,"Barrett1999[73-81, 217]","Barrett 1999: 73-81, 217"
siro1249,Siroi,Papunesia,-5.5,146.0,siro1249,ssd,sro,Madang,Trans-New Guinea,N_Coast_New_Guinea,NG_&_Oceania,pac,pac,yes,"Wells1979[27-29, 67-68]","Wells 1979: 27-29, 67-68"
situ1238,Situ,Eurasia,31.5,102.0,situ1238,jya,gyc,rGyalrong,Sino-Tibetan,Southeast_Asia,S_&_SE_Asia,ow,eur,no,Anderson1992[100];Nagano2003[488],"Nagano 2003: 488, Anderson 1992: 100"
sius1254,Siuslaw,North America,44.0,-124.0,sius1254,sis,siu,Siuslawan,Oregon Coast,Alaska-Oregon,W_N_America,nw,nw,yes,Frachtenberg1914;Nichols1992,"Frachtenberg 1914, Nichols 1992"
nucl1634,Skou,Papunesia,-2.66667,140.91667,nucl1634,skv,sko,Western Skou,Skou,N_Coast_New_Guinea,NG_&_Oceania,pac,pac,yes,Donohue2005a,Donohue 2005a
slav1253,Slave,North America,67.0,-125.0,slav1253,scs,sla,Athapaskan,Na-Dene,E_North_America,E_N_America,nw,nw,yes,Rice1989,Rice 1989
sooo1256,So,Africa,2.58333,34.75,sooo1256,teu,so,Kuliak,Nilo-Saharan,S_Africa,Africa,ow,afr,no,Carlin1993,Carlin 1993
sooo1254,Sô,Eurasia,16.91,105.0,sooo1254,sss,,Katuic,Austro-Asiatic,Southeast_Asia,S_&_SE_Asia,ow,eur,no,Migliazza2003,Migliazza 2003
soma1255,Somali,Africa,3.0,45.0,soma1255,som,som,Eastern Cushitic,Afro-Asiatic,Greater_Abyssinia,Africa,ow,afr,no,Saeed1999,Saeed 1999
soni1259,Soninke,Africa,15.0,-10.5,soni1259,snk,snn,Western Mande,Niger-Congo,African_Savannah,Africa,ow,afr,no,Heath2007,Heath 2007
mani1235,Sougb,Papunesia,-1.5,134.0,mani1235,mnx,sgb,East Bird's Head,East Bird's Head,N_Coast_New_Guinea,NG_&_Oceania,pac,pac,yes,Reesink2002a[203],Reesink 2002a: 203
stan1288,Spanish,Eurasia,40.0,-4.0,stan1288,spa,spa,Romance,Indo-European,Europe,W_&_SW_Eurasia,ow,eur,no,Comrie2013;Leonetti2004;vonHeusinger2008,"von Heusinger 2008, Leonetti 2004, Comrie 2005"
squa1248,Squamish,North America,49.66667,-123.16667,squa1248,squ,squ,Central Salish,Salishan,Alaska-Oregon,W_N_America,nw,nw,yes,"Kuipers1967[85-90, 169-174]","Kuipers 1967: 85-90, 169-174"
koho1244,Sre,Eurasia,11.5,108.0,koho1244,kpm,sre,Bahnaric,Austro-Asiatic,Southeast_Asia,S_&_SE_Asia,ow,eur,no,"Manley1972[60-63, 64-65]","Manley 1972: 60-63, 64-65"
stie1250,Stieng,Eurasia,11.83333,106.75,stie1250,sti,sti,Bahnaric,Austro-Asiatic,Southeast_Asia,S_&_SE_Asia,ow,eur,no,"Miller1976[10-11, 30]","Miller 1976: 10-11, 30"
suen1241,Suena,Papunesia,-7.75,147.55,suen1241,sue,sue,Binanderean,Trans-New Guinea,S_New_Guinea,NG_&_Oceania,pac,pac,yes,"Comrie2013;Wilson1974[25-29, 78]","Wilson 1974: 25-29, 78, Comrie 2005"
suki1245,Suki,Papunesia,-8.0,141.75,suki1245,sui,suk,Suki,Gogodala-Suki,S_New_Guinea,NG_&_Oceania,pac,pac,yes,Voorhoeve1975[351-352],Voorhoeve 1975: 351-352
sulk1246,Sulka,Papunesia,-5.08333,151.91667,sulk1246,sua,sul,Sulka,Sulka,N_Coast_New_Guinea,NG_&_Oceania,pac,pac,yes,"Tharp1996[91, 136]","Tharp 1996: 91, 136"
sund1252,Sundanese,Papunesia,-7.0,107.0,sund1252,sun,sun,Malayo-Sumbawan,Austronesian,Southeast_Asia,S_&_SE_Asia,ow,eur,no,Hanafi2001;MullerGotama2001[22],"Müller-Gotama 2001: 22, Hanafi 2001"
supy1237,Supyire,Africa,11.5,-5.58333,supy1237,spp,sup,Gur,Niger-Congo,African_Savannah,Africa,ow,afr,no,Carlson1994,Carlson 1994
susu1250,Susu,Africa,10.0,-13.0,susu1250,sus,sus,Western Mande,Niger-Congo,African_Savannah,Africa,ow,afr,no,Toure1994[248-250],Toure 1994: 248-250
swah1253,Swahili,Africa,-6.5,39.0,swah1253,swh,swa,Bantoid,Niger-Congo,S_Africa,Africa,ow,afr,no,"Thompson2001[147, 245-247]","Thompson and Schleicher 2001: 147, 245-247"
swed1254,Swedish,Eurasia,60.0,15.0,swed1254,swe,swe,Germanic,Indo-European,Europe,W_&_SW_Eurasia,ow,eur,no,,Personal knowledge
east2440,Taba,Papunesia,0.0,127.5,east2440,mky,tab,South Halmahera - West New Guinea,Austronesian,Oceania,NG_&_Oceania,pac,pac,yes,Comrie2013,Comrie 2005
tabl1243,Tabla,Papunesia,-2.45,140.41667,tabl1243,tnm,tbl,Sentani,Sentani,N_Coast_New_Guinea,NG_&_Oceania,pac,pac,yes,"Collier1985[155, 160-162, 165-166]","Collier and Gregerson 1985: 155, 160-162, 165-166"
tada1238,Tadaksahak,Africa,16.68,2.33,tada1238,dsq,,Songhay,Nilo-Saharan,African_Savannah,Africa,ow,afr,no,ChristiansenBolli2010,Christiansen-Bolli 2010
taga1272,Tagabawa,Papunesia,6.97,125.17,taga1272,bgs,,Greater Central Philippine,Austronesian,Oceania,S_&_SE_Asia,ow,eur,no,"DuBois2005[185, 196-198]","DuBois and DuBois 2005: 185, 196-198"
taga1270,Tagalog,Papunesia,15.0,121.0,taga1270,tgl,tag,Greater Central Philippine,Austronesian,Oceania,S_&_SE_Asia,ow,eur,no,Bickel2009;Kroeger1991;Saclot2006,"Kroeger 1991, Saclot 2006, Bickel and Nichols 2009"
taia1239,Taiap,Papunesia,-4.08333,144.5,taia1239,gpn,tap,Gapun,Gapun,N_Coast_New_Guinea,NG_&_Oceania,pac,pac,yes,"Kulik1992[206-207, 222]","Kulik and Stroud 1992: 206-207, 222 "
take1257,Takelma,North America,42.5,-123.0,take1257,tkm,tkl,Takelma,Takelma,California,W_N_America,nw,nw,yes,Sapir1990[183-185],Sapir 1990 [1909]: 183-185
tama1331-tama,Tama,Africa,14.5,22.0,tama1331,tma,tma,Taman,Nilo-Saharan,African_Savannah,Africa,ow,afr,no,Tucker1966[211],Tucker and Bryan 1966: 211
tana1290,Tanacross,North America,63.5,-143.5,tana1290,tcb,tnc,Athapaskan,Na-Dene,Alaska-Oregon,W_N_America,nw,nw,yes,"Holton2000[204, 245, 248, 278]","Holton 2000: 204, 245, 248, 278"
tapi1253,Tapiete,South America,-19.75,-61.66667,tapi1253,tpj,tpt,Tupi-Guaraní,Tupian,SE_South_America,S_America,nw,nw,yes,Gonzalez2005[134],González 2005: 134
cent2131,Tarahumara (Central),North America,27.5,-107.5,cent2131,tar,tce,Tarahumaran,Uto-Aztecan,Mesoamerica,C_America,nw,nw,yes,"Cohen1998[142-150, 183-185]","Cohen 1998: 142-150, 183-185"
lowl1265,Tarahumara (Western),North America,27.5,-108.0,lowl1265,tac,twe,Tarahumaran,Uto-Aztecan,Mesoamerica,C_America,nw,nw,yes,"Burgess1984[10, 12, 53, 100, 101]","Burgess 1984: 10, 12, 53, 100, 101"
tari1256,Tariana,South America,1.0,-69.16667,tari1256,tae,tar,Northern Arawakan,Arawakan,NE_South_America,S_America,nw,nw,yes,Aikhenvald2003[139- 147],Aikhenvald 2003: 139- 147
tata1255,Tatar,Eurasia,56.0,49.5,tata1255,tat,tvo,Turkic,Altaic,Inner_Asia,NC_Asia,ow,eur,no,"Comrie1981[79];Poppe1968[35-36, 122]","Comrie 1981: 79, Poppe 1968: 35-36, 122"
taul1251,Taulil,Papunesia,-4.41667,152.08333,taul1251,tuh,tll,Taulil,Baining-Taulil,N_Coast_New_Guinea,NG_&_Oceania,pac,pac,yes,Laufer1950[637];Terrill2002[70],"Terrill 2002: 70, Laufer 1950: 637"
taus1253,Taushiro,South America,-3.25,-75.5,taus1253,trr,tsr,Taushiro,Taushiro,NE_South_America,S_America,nw,nw,yes,"Alicea1975[16, 17, 94-99]","Alicea 1975: 16, 17, 94-99"
tauy1241,Tauya,Papunesia,-5.75,145.33333,tauy1241,tya,tau,Madang,Trans-New Guinea,Interior_New_Guinea,NG_&_Oceania,pac,pac,yes,MacDonald1990[4],MacDonald 1990: 4
tawa1275,Tawala,Papunesia,-10.33333,150.66667,tawa1275,tbo,taw,Oceanic,Austronesian,S_New_Guinea,NG_&_Oceania,pac,pac,yes,"Ezard1984[59, 65-57]","Ezard 1984: 59, 65-57"
tbol1240,Tboli,Papunesia,6.16667,124.5,tbol1240,tbl,tbo,Bilic,Austronesian,Oceania,S_&_SE_Asia,ow,eur,no,"Forsberg1992[65-71, 83]","Forsberg 1992: 65-71, 83"
tehi1237,Tehit,Papunesia,-1.5,132.0,tehi1237,kps,tht,West Bird's Head,West Papuan,N_Coast_New_Guinea,NG_&_Oceania,pac,pac,yes,Hesse2000;Reesink2002b[4],"Hesse 2000, Reesink 2002b: 4"
tele1256,Telefol,Papunesia,-5.0,141.75,tele1256,tlf,tlf,Ok,Trans-New Guinea,Interior_New_Guinea,NG_&_Oceania,pac,pac,yes,"Healey1965[10-13, 19]","Healey 1965: 10-13, 19"
telu1262,Telugu,Eurasia,16.0,79.0,telu1262,tel,tel,South-Central Dravidian,Dravidian,Indic,S_&_SE_Asia,ow,eur,no,Krishnamurti2003[427],Krishnamurti 2003: 427
nucl1339,Temein,Africa,11.91667,29.41667,nucl1339,teq,tmn,Temein,Nilo-Saharan,African_Savannah,Africa,ow,afr,no,Tucker1966[260],Tucker and Bryan 1966: 260
temi1246,Temiar,Eurasia,5.0,101.5,temi1246,tea,tmr,Aslian,Austro-Asiatic,Southeast_Asia,S_&_SE_Asia,ow,eur,no,Benjamin1976[36];Nichols1992,"Benjamin 1976: 36, Nichols 1992"
tlac1235,Tepehua (Tlachichilco),North America,20.58333,-98.25,tlac1235,tpt,tep,Totonacan,Totonacan,Mesoamerica,C_America,nw,nw,yes,Watters1985[21];Watters1988,"Watters 1988, Watters 1985: 21"
sout2976,Tepehuan (Southeastern),North America,23.0,-104.5,sout2976,stp,tps,Tepiman,Uto-Aztecan,Mesoamerica,C_America,nw,nw,yes,Willett1991[189-199],Willet 1991: 189-199
teri1250,Teribe,North America,9.333333333,-82.66666667,teri1250,tfr,trb,Talamanca,Chibchan,Mesoamerica,C_America,nw,nw,yes,Quesada2000b[passim],Quesada 2000b: passim
tern1247,Ternate,Papunesia,0.83333,127.25,tern1247,tft,trt,North Halmaheran,West Papuan,Oceania,NG_&_Oceania,pac,pac,yes,"HayamiAllen2001[16, 156-157]","Hayami-Allen 2001: 16, 156-157"
tetu1245,Tetun,Papunesia,-9.0,126.0,tetu1245,tet,ttn,Central Malayo-Polynesian,Austronesian,Oceania,NG_&_Oceania,pac,pac,yes,"vanKlinken1997[170, 172-175, 177-178]","van Klinken 1999: 170, 172-175, 177-178"
thai1261,Thai,Eurasia,16.0,101.0,thai1261,tha,tha,Kam-Tai,Tai-Kadai,Southeast_Asia,S_&_SE_Asia,ow,eur,no,Iwasaki2005,Iwasaki and Ingkaphirom 2005
thul1246,Thulung,Eurasia,27.41667,86.5,thul1246,tdh,thu,Mahakiranti,Sino-Tibetan,Indic,S_&_SE_Asia,ow,eur,no,Lahaussois2003,Lahaussois 2003
ticu1245,Ticuna,South America,-4.0,-70.5,ticu1245,tca,tic,Ticuna,Ticuna,NE_South_America,S_America,nw,nw,yes,"Anderson1962[33, 362-364]","Anderson 1962: 33, 362-364"
tigr1270,Tigré,Africa,16.5,38.5,tigr1270,tig,tgr,Semitic,Afro-Asiatic,Greater_Abyssinia,Africa,ow,afr,no,"Elias2005;Raz1983;Tucker1966[601, 609]","Elias 2005, Raz 1983, Tucker and Bryan 1966: 601, 609"
tigr1271,Tigrinya,Africa,14.5,38.5,tigr1271,tir,tig,Semitic,Afro-Asiatic,Greater_Abyssinia,Africa,ow,afr,no,"Kogan1997[432-433];Konig2008a[90];Tucker1966[601, 609]","König 2008a: 90, Kogan 1997: 432-433, Tucker and Bryan 1966: 601, 609"
apan1243,Tímbira (Apanjekra),South America,-5.94,-46.75,apan1243,,,Ge-Kaingang,Macro-Ge,NE_South_America,S_America,nw,nw,yes,Rodrigues1999,Rodrigues 1999
timu1245,Timucua,North America,30.25,-82.5,timu1245,tjm,tmc,Timucua,Timucua,E_North_America,E_N_America,nw,nw,yes,Granberry1993[83-85],Granberry 1993: 83-85
tiri1258,Tinrin,Papunesia,-21.66667,165.75,tiri1258,cir,tin,Oceanic,Austronesian,Oceania,NG_&_Oceania,pac,pac,yes,Osumi1995[79];Siewierska2005,"Osumi 1995: 79, Siewierska 2005"
trio1238,Tiriyo,South America,3.25,-55.75,trio1238,tri,tir,Cariban,Cariban,NE_South_America,S_America,nw,nw,yes,"Meira1999[132-141, 279-318, 582]","Meira 1999: 132-141, 279-318, 582"
nort1550,Tiwa (Northern),North America,36.5,-105.5,nort1550,twf,twn,Kiowa-Tanoan,Kiowa-Tanoan,Basin_and_Plains,E_N_America,nw,nw,yes,Nichols2001[521],Nichols 2001: 521
tiwi1244,Tiwi,Australia,-11.5,131.0,tiwi1244,tiw,tiw,Tiwian,Australian,N_Australia,Australia,pac,pac,yes,Osborne1974[38-41],Osborne 1974: 38-41
acat1239,Tlapanec,North America,17.08333,-99.0,acat1239,tcf,tlp,Subtiaba-Tlapanec,Oto-Manguean,Mesoamerica,C_America,nw,nw,yes,Suarez1983,Suárez 1983
tlin1245,Tlingit,North America,59.0,-135.0,tlin1245,tli,tli,Tlingit,Na-Dene,Alaska-Oregon,W_N_America,nw,nw,yes,Naish1979,Naish 1979
toba1269,Toba,South America,-26.5,-59.0,toba1269,tob,tob,Guaicuruan,Guaicuruan,SE_South_America,S_America,nw,nw,yes,"Klein2001[40, 22, 30, 37]","Klein 2001: 40, 22, 30, 37"
toba1266,Tobati,Papunesia,-2.58333,140.66667,toba1266,tti,tbt,Oceanic,Austronesian,N_Coast_New_Guinea,NG_&_Oceania,pac,pac,yes,"Donohue2002[186, 191]","Donohue 2002: 186, 191"
