ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source
komo1258-wordorderbinned5,komo1258,wordorderbinned5,SVO,wordorderbinned5-svo,,
komo1258-wordorderso,komo1258,wordorderso,yes,wordorderso-yes,,
komo1258-wordorderbinned7,komo1258,wordorderbinned7,SVO,wordorderbinned7-svo,,
komo1258-wordordersfirst,komo1258,wordordersfirst,yes,wordordersfirst-yes,,
komo1258-morphmarking,komo1258,morphmarking,yes,morphmarking-yes,,
komo1258-headmarking,komo1258,headmarking,yes,headmarking-yes,,
komo1258-dependentmarking,komo1258,dependentmarking,no,dependentmarking-no,,
koon1244-wordorderbinned5,koon1244,wordorderbinned5,SVO,wordorderbinned5-svo,,
koon1244-wordorderso,koon1244,wordorderso,yes,wordorderso-yes,,
koon1244-wordorderbinned7,koon1244,wordorderbinned7,SVO,wordorderbinned7-svo,,
koon1244-wordordersfirst,koon1244,wordordersfirst,yes,wordordersfirst-yes,,
koon1244-morphmarking,koon1244,morphmarking,yes,morphmarking-yes,,
koon1244-headmarking,koon1244,headmarking,yes,headmarking-yes,,
koon1244-dependentmarking,koon1244,dependentmarking,no,dependentmarking-no,,
kore1280-wordorderbinned5,kore1280,wordorderbinned5,V3,wordorderbinned5-v3,,
kore1280-wordorderso,kore1280,wordorderso,yes,wordorderso-yes,,
kore1280-wordorderbinned7,kore1280,wordorderbinned7,SOV,wordorderbinned7-sov,,
kore1280-wordordersfirst,kore1280,wordordersfirst,yes,wordordersfirst-yes,,
kore1280-morphmarking,kore1280,morphmarking,yes,morphmarking-yes,,
kore1280-dependentmarking,kore1280,dependentmarking,yes,dependentmarking-yes,,
kore1283-wordorderbinned5,kore1283,wordorderbinned5,V1,wordorderbinned5-v1,,
kore1283-wordorderso,kore1283,wordorderso,yes,wordorderso-yes,,
kore1283-wordorderbinned7,kore1283,wordorderbinned7,VSO,wordorderbinned7-vso,,
kore1283-wordordersfirst,kore1283,wordordersfirst,yes,wordordersfirst-yes,,
kore1283-morphmarking,kore1283,morphmarking,yes,morphmarking-yes,,
kore1283-headmarking,kore1283,headmarking,yes,headmarking-yes,,
kore1283-dependentmarking,kore1283,dependentmarking,yes,dependentmarking-yes,,
kork1243-wordorderbinned5,kork1243,wordorderbinned5,V3,wordorderbinned5-v3,,
kork1243-wordorderso,kork1243,wordorderso,yes,wordorderso-yes,,
kork1243-wordorderbinned7,kork1243,wordorderbinned7,SOV,wordorderbinned7-sov,,
kork1243-wordordersfirst,kork1243,wordordersfirst,yes,wordordersfirst-yes,,
kork1243-morphmarking,kork1243,morphmarking,yes,morphmarking-yes,,
kork1243-headmarking,kork1243,headmarking,yes,headmarking-yes,,
kork1243-dependentmarking,kork1243,dependentmarking,yes,dependentmarking-yes,,
koro1298-wordorderbinned5,koro1298,wordorderbinned5,SVO,wordorderbinned5-svo,,
koro1298-wordorderso,koro1298,wordorderso,yes,wordorderso-yes,,
koro1298-wordorderbinned7,koro1298,wordorderbinned7,SVO,wordorderbinned7-svo,,
koro1298-wordordersfirst,koro1298,wordordersfirst,yes,wordordersfirst-yes,,
koro1298-morphmarking,koro1298,morphmarking,no,morphmarking-no,,
koro1298-headmarking,koro1298,headmarking,no,headmarking-no,,
koro1298-dependentmarking,koro1298,dependentmarking,no,dependentmarking-no,,
kota1263-wordorderbinned5,kota1263,wordorderbinned5,V3,wordorderbinned5-v3,,
kota1263-wordorderso,kota1263,wordorderso,yes,wordorderso-yes,,
kota1263-wordorderbinned7,kota1263,wordorderbinned7,SOV,wordorderbinned7-sov,,
kota1263-wordordersfirst,kota1263,wordordersfirst,yes,wordordersfirst-yes,,
kota1263-morphmarking,kota1263,morphmarking,yes,morphmarking-yes,,
kota1263-dependentmarking,kota1263,dependentmarking,yes,dependentmarking-yes,,
koyr1240-wordorderbinned5,koyr1240,wordorderbinned5,SVO,wordorderbinned5-svo,,
koyr1240-wordorderso,koyr1240,wordorderso,yes,wordorderso-yes,,
koyr1240-wordorderbinned7,koyr1240,wordorderbinned7,SVO,wordorderbinned7-svo,,
koyr1240-wordordersfirst,koyr1240,wordordersfirst,yes,wordordersfirst-yes,,
koyr1240-morphmarking,koyr1240,morphmarking,no,morphmarking-no,,
koyr1240-headmarking,koyr1240,headmarking,no,headmarking-no,,
koyr1240-dependentmarking,koyr1240,dependentmarking,no,dependentmarking-no,,
koyr1242-wordorderbinned5,koyr1242,wordorderbinned5,V3,wordorderbinned5-v3,,
koyr1242-wordorderso,koyr1242,wordorderso,yes,wordorderso-yes,,
koyr1242-wordorderbinned7,koyr1242,wordorderbinned7,SOV,wordorderbinned7-sov,,
koyr1242-wordordersfirst,koyr1242,wordordersfirst,yes,wordordersfirst-yes,,
koyr1242-morphmarking,koyr1242,morphmarking,yes,morphmarking-yes,,
koyr1242-headmarking,koyr1242,headmarking,no,headmarking-no,,
koyr1242-dependentmarking,koyr1242,dependentmarking,no,dependentmarking-no,,
libe1247-wordorderbinned5,libe1247,wordorderbinned5,V3,wordorderbinned5-v3,,
libe1247-wordorderso,libe1247,wordorderso,yes,wordorderso-yes,,
libe1247-wordorderbinned7,libe1247,wordorderbinned7,SOV,wordorderbinned7-sov,,
libe1247-wordordersfirst,libe1247,wordordersfirst,yes,wordordersfirst-yes,,
libe1247-morphmarking,libe1247,morphmarking,yes,morphmarking-yes,,
libe1247-headmarking,libe1247,headmarking,yes,headmarking-yes,,
libe1247-dependentmarking,libe1247,dependentmarking,no,dependentmarking-no,,
ikpo1238-wordorderbinned5,ikpo1238,wordorderbinned5,SVO,wordorderbinned5-svo,,
ikpo1238-wordorderso,ikpo1238,wordorderso,yes,wordorderso-yes,,
ikpo1238-wordorderbinned7,ikpo1238,wordorderbinned7,SVO,wordorderbinned7-svo,,
ikpo1238-wordordersfirst,ikpo1238,wordordersfirst,yes,wordordersfirst-yes,,
ikpo1238-morphmarking,ikpo1238,morphmarking,yes,morphmarking-yes,,
ikpo1238-headmarking,ikpo1238,headmarking,yes,headmarking-yes,,
gbay1288-wordorderbinned5,gbay1288,wordorderbinned5,SVO,wordorderbinned5-svo,,
gbay1288-wordorderso,gbay1288,wordorderso,yes,wordorderso-yes,,
gbay1288-wordorderbinned7,gbay1288,wordorderbinned7,SVO,wordorderbinned7-svo,,
gbay1288-wordordersfirst,gbay1288,wordordersfirst,yes,wordordersfirst-yes,,
gbay1288-morphmarking,gbay1288,morphmarking,yes,morphmarking-yes,,
gbay1288-headmarking,gbay1288,headmarking,yes,headmarking-yes,,
gbay1288-dependentmarking,gbay1288,dependentmarking,no,dependentmarking-no,,
kron1241-wordorderbinned5,kron1241,wordorderbinned5,V1,wordorderbinned5-v1,,
kron1241-wordorderso,kron1241,wordorderso,yes,wordorderso-yes,,
kron1241-wordorderbinned7,kron1241,wordorderbinned7,VSO,wordorderbinned7-vso,,
kron1241-wordordersfirst,kron1241,wordordersfirst,yes,wordordersfirst-yes,,
kron1241-morphmarking,kron1241,morphmarking,yes,morphmarking-yes,,
kron1241-headmarking,kron1241,headmarking,yes,headmarking-yes,,
kron1241-dependentmarking,kron1241,dependentmarking,no,dependentmarking-no,,
kuma1280-wordorderbinned5,kuma1280,wordorderbinned5,V3,wordorderbinned5-v3,,
kuma1280-wordorderso,kuma1280,wordorderso,yes,wordorderso-yes,,
kuma1280-wordorderbinned7,kuma1280,wordorderbinned7,SOV,wordorderbinned7-sov,,
kuma1280-wordordersfirst,kuma1280,wordordersfirst,yes,wordordersfirst-yes,,
kuma1280-morphmarking,kuma1280,morphmarking,yes,morphmarking-yes,,
kuma1280-headmarking,kuma1280,headmarking,yes,headmarking-yes,,
kuma1280-dependentmarking,kuma1280,dependentmarking,no,dependentmarking-no,,
bord1248-wordorderbinned5,bord1248,wordorderbinned5,V3,wordorderbinned5-v3,,
bord1248-wordorderso,bord1248,wordorderso,yes,wordorderso-yes,,
bord1248-wordorderbinned7,bord1248,wordorderbinned7,SOV,wordorderbinned7-sov,,
bord1248-wordordersfirst,bord1248,wordordersfirst,yes,wordordersfirst-yes,,
bord1248-morphmarking,bord1248,morphmarking,yes,morphmarking-yes,,
bord1248-headmarking,bord1248,headmarking,yes,headmarking-yes,,
kuna1268-wordorderbinned5,kuna1268,wordorderbinned5,V3,wordorderbinned5-v3,,
kuna1268-wordorderso,kuna1268,wordorderso,yes,wordorderso-yes,,
kuna1268-wordorderbinned7,kuna1268,wordorderbinned7,SOV,wordorderbinned7-sov,,
kuna1268-wordordersfirst,kuna1268,wordordersfirst,yes,wordordersfirst-yes,,
kuna1268-morphmarking,kuna1268,morphmarking,yes,morphmarking-yes,,
kuna1268-headmarking,kuna1268,headmarking,yes,headmarking-yes,,
kuna1268-dependentmarking,kuna1268,dependentmarking,yes,dependentmarking-yes,,
kuni1267-wordorderbinned5,kuni1267,wordorderbinned5,V3,wordorderbinned5-v3,,
kuni1267-wordorderso,kuni1267,wordorderso,yes,wordorderso-yes,,
kuni1267-wordorderbinned7,kuni1267,wordorderbinned7,SOV,wordorderbinned7-sov,,
kuni1267-wordordersfirst,kuni1267,wordordersfirst,yes,wordordersfirst-yes,,
kuni1267-morphmarking,kuni1267,morphmarking,yes,morphmarking-yes,,
kuni1267-headmarking,kuni1267,headmarking,yes,headmarking-yes,,
kuni1267-dependentmarking,kuni1267,dependentmarking,yes,dependentmarking-yes,,
kuot1243-wordorderbinned5,kuot1243,wordorderbinned5,V1,wordorderbinned5-v1,,
kuot1243-wordorderso,kuot1243,wordorderso,yes,wordorderso-yes,,
kuot1243-wordorderbinned7,kuot1243,wordorderbinned7,VSO,wordorderbinned7-vso,,
kuot1243-wordordersfirst,kuot1243,wordordersfirst,yes,wordordersfirst-yes,,
kuot1243-morphmarking,kuot1243,morphmarking,yes,morphmarking-yes,,
kuot1243-headmarking,kuot1243,headmarking,yes,headmarking-yes,,
kuot1243-dependentmarking,kuot1243,dependentmarking,no,dependentmarking-no,,
nort2641-wordorderbinned5,nort2641,wordorderbinned5,V3,wordorderbinned5-v3,,
nort2641-wordorderso,nort2641,wordorderso,yes,wordorderso-yes,,
nort2641-wordorderbinned7,nort2641,wordorderbinned7,SOV,wordorderbinned7-sov,,
nort2641-wordordersfirst,nort2641,wordordersfirst,yes,wordordersfirst-yes,,
nort2641-morphmarking,nort2641,morphmarking,yes,morphmarking-yes,,
nort2641-headmarking,nort2641,headmarking,yes,headmarking-yes,,
nort2641-dependentmarking,nort2641,dependentmarking,yes,dependentmarking-yes,,
kusu1250-wordorderbinned5,kusu1250,wordorderbinned5,V3,wordorderbinned5-v3,,
kusu1250-wordorderso,kusu1250,wordorderso,yes,wordorderso-yes,,
kusu1250-wordorderbinned7,kusu1250,wordorderbinned7,SOV,wordorderbinned7-sov,,
kusu1250-wordordersfirst,kusu1250,wordordersfirst,yes,wordordersfirst-yes,,
kusu1250-morphmarking,kusu1250,morphmarking,yes,morphmarking-yes,,
kusu1250-headmarking,kusu1250,headmarking,yes,headmarking-yes,,
kusu1250-dependentmarking,kusu1250,dependentmarking,yes,dependentmarking-yes,,
kute1249-wordorderbinned5,kute1249,wordorderbinned5,nd,wordorderbinned5-nd,,
kute1249-wordorderso,kute1249,wordorderso,no,wordorderso-no,,
kute1249-wordorderbinned7,kute1249,wordorderbinned7,no dom.,wordorderbinned7-nodom,,
kute1249-wordordersfirst,kute1249,wordordersfirst,no,wordordersfirst-no,,
kute1249-morphmarking,kute1249,morphmarking,yes,morphmarking-yes,,
kute1249-headmarking,kute1249,headmarking,yes,headmarking-yes,,
kute1249-dependentmarking,kute1249,dependentmarking,no,dependentmarking-no,,
kwai1243-wordorderbinned5,kwai1243,wordorderbinned5,SVO,wordorderbinned5-svo,,
kwai1243-wordorderso,kwai1243,wordorderso,yes,wordorderso-yes,,
kwai1243-wordorderbinned7,kwai1243,wordorderbinned7,SVO,wordorderbinned7-svo,,
kwai1243-wordordersfirst,kwai1243,wordordersfirst,yes,wordordersfirst-yes,,
kwai1243-morphmarking,kwai1243,morphmarking,yes,morphmarking-yes,,
kwai1243-headmarking,kwai1243,headmarking,yes,headmarking-yes,,
kwak1269-wordorderbinned5,kwak1269,wordorderbinned5,V1,wordorderbinned5-v1,,
kwak1269-wordorderso,kwak1269,wordorderso,yes,wordorderso-yes,,
kwak1269-wordorderbinned7,kwak1269,wordorderbinned7,VSO,wordorderbinned7-vso,,
kwak1269-wordordersfirst,kwak1269,wordordersfirst,yes,wordordersfirst-yes,,
kwak1269-morphmarking,kwak1269,morphmarking,yes,morphmarking-yes,,
kwak1269-headmarking,kwak1269,headmarking,yes,headmarking-yes,,
kwak1269-dependentmarking,kwak1269,dependentmarking,yes,dependentmarking-yes,,
kwam1252-wordorderbinned5,kwam1252,wordorderbinned5,SVO,wordorderbinned5-svo,,
kwam1252-wordorderso,kwam1252,wordorderso,yes,wordorderso-yes,,
kwam1252-wordorderbinned7,kwam1252,wordorderbinned7,SVO,wordorderbinned7-svo,,
kwam1252-wordordersfirst,kwam1252,wordordersfirst,yes,wordordersfirst-yes,,
kwam1252-morphmarking,kwam1252,morphmarking,yes,morphmarking-yes,,
kwam1252-headmarking,kwam1252,headmarking,yes,headmarking-yes,,
kwam1252-dependentmarking,kwam1252,dependentmarking,no,dependentmarking-no,,
kwar1239-wordorderbinned5,kwar1239,wordorderbinned5,SVO,wordorderbinned5-svo,,
kwar1239-wordorderso,kwar1239,wordorderso,yes,wordorderso-yes,,
kwar1239-wordorderbinned7,kwar1239,wordorderbinned7,SVO,wordorderbinned7-svo,,
kwar1239-wordordersfirst,kwar1239,wordordersfirst,yes,wordordersfirst-yes,,
kwar1239-morphmarking,kwar1239,morphmarking,yes,morphmarking-yes,,
kwar1239-headmarking,kwar1239,headmarking,yes,headmarking-yes,,
kwaz1243-wordorderbinned5,kwaz1243,wordorderbinned5,nd,wordorderbinned5-nd,,
kwaz1243-wordorderso,kwaz1243,wordorderso,no,wordorderso-no,,
kwaz1243-wordorderbinned7,kwaz1243,wordorderbinned7,no dom.,wordorderbinned7-nodom,,
kwaz1243-wordordersfirst,kwaz1243,wordordersfirst,no,wordordersfirst-no,,
kwaz1243-morphmarking,kwaz1243,morphmarking,yes,morphmarking-yes,,
kwaz1243-headmarking,kwaz1243,headmarking,yes,headmarking-yes,,
kwaz1243-dependentmarking,kwaz1243,dependentmarking,yes,dependentmarking-yes,,
nucl1595-wordorderbinned5,nucl1595,wordorderbinned5,V3,wordorderbinned5-v3,,
nucl1595-wordorderso,nucl1595,wordorderso,yes,wordorderso-yes,,
nucl1595-wordorderbinned7,nucl1595,wordorderbinned7,SOV,wordorderbinned7-sov,,
nucl1595-wordordersfirst,nucl1595,wordordersfirst,yes,wordordersfirst-yes,,
nucl1595-morphmarking,nucl1595,morphmarking,yes,morphmarking-yes,,
nucl1595-headmarking,nucl1595,headmarking,yes,headmarking-yes,,
nucl1595-dependentmarking,nucl1595,dependentmarking,yes,dependentmarking-yes,,
kwom1262-wordorderbinned5,kwom1262,wordorderbinned5,V3,wordorderbinned5-v3,,
kwom1262-wordorderso,kwom1262,wordorderso,yes,wordorderso-yes,,
kwom1262-wordorderbinned7,kwom1262,wordorderbinned7,SOV,wordorderbinned7-sov,,
kwom1262-wordordersfirst,kwom1262,wordordersfirst,yes,wordordersfirst-yes,,
kwom1262-morphmarking,kwom1262,morphmarking,yes,morphmarking-yes,,
kwom1262-dependentmarking,kwom1262,dependentmarking,yes,dependentmarking-yes,,
nucl1593-wordorderbinned5,nucl1593,wordorderbinned5,V3,wordorderbinned5-v3,,
nucl1593-wordorderso,nucl1593,wordorderso,yes,wordorderso-yes,,
nucl1593-wordorderbinned7,nucl1593,wordorderbinned7,SOV,wordorderbinned7-sov,,
nucl1593-wordordersfirst,nucl1593,wordordersfirst,yes,wordordersfirst-yes,,
nucl1593-morphmarking,nucl1593,morphmarking,yes,morphmarking-yes,,
nucl1593-headmarking,nucl1593,headmarking,yes,headmarking-yes,,
nucl1593-dependentmarking,nucl1593,dependentmarking,yes,dependentmarking-yes,,
laal1242-wordorderbinned5,laal1242,wordorderbinned5,SVO,wordorderbinned5-svo,,
laal1242-wordorderso,laal1242,wordorderso,yes,wordorderso-yes,,
laal1242-wordorderbinned7,laal1242,wordorderbinned7,SVO,wordorderbinned7-svo,,
laal1242-wordordersfirst,laal1242,wordordersfirst,yes,wordordersfirst-yes,,
laal1242-morphmarking,laal1242,morphmarking,yes,morphmarking-yes,,
laal1242-headmarking,laal1242,headmarking,yes,headmarking-yes,,
laal1242-dependentmarking,laal1242,dependentmarking,no,dependentmarking-no,,
lach1248-wordorderbinned5,lach1248,wordorderbinned5,SVO,wordorderbinned5-svo,,
lach1248-wordorderso,lach1248,wordorderso,yes,wordorderso-yes,,
lach1248-wordorderbinned7,lach1248,wordorderbinned7,SVO,wordorderbinned7-svo,,
lach1248-wordordersfirst,lach1248,wordordersfirst,yes,wordordersfirst-yes,,
lach1248-morphmarking,lach1248,morphmarking,no,morphmarking-no,,
lach1248-headmarking,lach1248,headmarking,no,headmarking-no,,
lach1248-dependentmarking,lach1248,dependentmarking,no,dependentmarking-no,,
lada1244-wordorderbinned5,lada1244,wordorderbinned5,V3,wordorderbinned5-v3,,
lada1244-wordorderso,lada1244,wordorderso,yes,wordorderso-yes,,
lada1244-wordorderbinned7,lada1244,wordorderbinned7,SOV,wordorderbinned7-sov,,
lada1244-wordordersfirst,lada1244,wordordersfirst,yes,wordordersfirst-yes,,
lada1244-morphmarking,lada1244,morphmarking,yes,morphmarking-yes,,
lada1244-dependentmarking,lada1244,dependentmarking,yes,dependentmarking-yes,,
lafo1243-wordorderbinned5,lafo1243,wordorderbinned5,V3,wordorderbinned5-v3,,
lafo1243-wordorderso,lafo1243,wordorderso,no,wordorderso-no,,
lafo1243-wordorderbinned7,lafo1243,wordorderbinned7,no dom.,wordorderbinned7-nodom,,
lafo1243-wordordersfirst,lafo1243,wordordersfirst,no,wordordersfirst-no,,
lafo1243-morphmarking,lafo1243,morphmarking,yes,morphmarking-yes,,
lafo1243-headmarking,lafo1243,headmarking,yes,headmarking-yes,,
lafo1243-dependentmarking,lafo1243,dependentmarking,no,dependentmarking-no,,
lahu1253-wordorderbinned5,lahu1253,wordorderbinned5,V3,wordorderbinned5-v3,,
lahu1253-wordorderso,lahu1253,wordorderso,yes,wordorderso-yes,,
lahu1253-wordorderbinned7,lahu1253,wordorderbinned7,SOV,wordorderbinned7-sov,,
lahu1253-wordordersfirst,lahu1253,wordordersfirst,yes,wordordersfirst-yes,,
lahu1253-morphmarking,lahu1253,morphmarking,yes,morphmarking-yes,,
lahu1253-headmarking,lahu1253,headmarking,no,headmarking-no,,
lahu1253-dependentmarking,lahu1253,dependentmarking,yes,dependentmarking-yes,,
haka1240-wordorderbinned5,haka1240,wordorderbinned5,V3,wordorderbinned5-v3,,
haka1240-wordorderso,haka1240,wordorderso,yes,wordorderso-yes,,
haka1240-wordorderbinned7,haka1240,wordorderbinned7,SOV,wordorderbinned7-sov,,
haka1240-wordordersfirst,haka1240,wordordersfirst,yes,wordordersfirst-yes,,
haka1240-morphmarking,haka1240,morphmarking,yes,morphmarking-yes,,
haka1240-headmarking,haka1240,headmarking,yes,headmarking-yes,,
haka1240-dependentmarking,haka1240,dependentmarking,yes,dependentmarking-yes,,
lakk1252-wordorderbinned5,lakk1252,wordorderbinned5,V3,wordorderbinned5-v3,,
lakk1252-wordorderso,lakk1252,wordorderso,no,wordorderso-no,,
lakk1252-wordorderbinned7,lakk1252,wordorderbinned7,no dom.,wordorderbinned7-nodom,,
lakk1252-wordordersfirst,lakk1252,wordordersfirst,no,wordordersfirst-no,,
lakk1252-morphmarking,lakk1252,morphmarking,yes,morphmarking-yes,,
lakk1252-headmarking,lakk1252,headmarking,yes,headmarking-yes,,
lakk1252-dependentmarking,lakk1252,dependentmarking,yes,dependentmarking-yes,,
lako1247-wordorderbinned5,lako1247,wordorderbinned5,V3,wordorderbinned5-v3,,
lako1247-wordorderso,lako1247,wordorderso,yes,wordorderso-yes,,
lako1247-wordorderbinned7,lako1247,wordorderbinned7,SOV,wordorderbinned7-sov,,
lako1247-wordordersfirst,lako1247,wordordersfirst,yes,wordordersfirst-yes,,
lako1247-morphmarking,lako1247,morphmarking,yes,morphmarking-yes,,
lako1247-headmarking,lako1247,headmarking,yes,headmarking-yes,,
lako1247-dependentmarking,lako1247,dependentmarking,no,dependentmarking-no,,
xish1235-wordorderbinned5,xish1235,wordorderbinned5,V3,wordorderbinned5-v3,,
xish1235-wordorderso,xish1235,wordorderso,yes,wordorderso-yes,,
xish1235-wordorderbinned7,xish1235,wordorderbinned7,SOV,wordorderbinned7-sov,,
xish1235-wordordersfirst,xish1235,wordordersfirst,yes,wordordersfirst-yes,,
xish1235-morphmarking,xish1235,morphmarking,yes,morphmarking-yes,,
xish1235-headmarking,xish1235,headmarking,no,headmarking-no,,
xish1235-dependentmarking,xish1235,dependentmarking,yes,dependentmarking-yes,,
lang1324-wordorderbinned5,lang1324,wordorderbinned5,SVO,wordorderbinned5-svo,,
lang1324-wordorderso,lang1324,wordorderso,yes,wordorderso-yes,,
lang1324-wordorderbinned7,lang1324,wordorderbinned7,SVO,wordorderbinned7-svo,,
lang1324-wordordersfirst,lang1324,wordordersfirst,yes,wordordersfirst-yes,,
lang1324-morphmarking,lang1324,morphmarking,yes,morphmarking-yes,,
lang1324-headmarking,lang1324,headmarking,yes,headmarking-yes,,
lang1324-dependentmarking,lang1324,dependentmarking,no,dependentmarking-no,,
laoo1244-wordorderbinned5,laoo1244,wordorderbinned5,SVO,wordorderbinned5-svo,,
laoo1244-wordorderso,laoo1244,wordorderso,yes,wordorderso-yes,,
laoo1244-wordorderbinned7,laoo1244,wordorderbinned7,SVO,wordorderbinned7-svo,,
laoo1244-wordordersfirst,laoo1244,wordordersfirst,yes,wordordersfirst-yes,,
laoo1244-morphmarking,laoo1244,morphmarking,no,morphmarking-no,,
laoo1244-headmarking,laoo1244,headmarking,no,headmarking-no,,
laoo1244-dependentmarking,laoo1244,dependentmarking,no,dependentmarking-no,,
lara1258-wordorderbinned5,lara1258,wordorderbinned5,V3,wordorderbinned5-v3,,
lara1258-wordorderso,lara1258,wordorderso,no,wordorderso-no,,
lara1258-wordorderbinned7,lara1258,wordorderbinned7,no dom.,wordorderbinned7-nodom,,
lara1258-wordordersfirst,lara1258,wordordersfirst,no,wordordersfirst-no,,
lara1258-morphmarking,lara1258,morphmarking,yes,morphmarking-yes,,
lara1258-headmarking,lara1258,headmarking,yes,headmarking-yes,,
lara1258-dependentmarking,lara1258,dependentmarking,no,dependentmarking-no,,
latv1249-wordorderbinned5,latv1249,wordorderbinned5,SVO,wordorderbinned5-svo,,
latv1249-wordorderso,latv1249,wordorderso,yes,wordorderso-yes,,
latv1249-wordorderbinned7,latv1249,wordorderbinned7,SVO,wordorderbinned7-svo,,
latv1249-wordordersfirst,latv1249,wordordersfirst,yes,wordordersfirst-yes,,
latv1249-morphmarking,latv1249,morphmarking,yes,morphmarking-yes,,
latv1249-headmarking,latv1249,headmarking,yes,headmarking-yes,,
latv1249-dependentmarking,latv1249,dependentmarking,yes,dependentmarking-yes,,
lavu1241-wordorderbinned5,lavu1241,wordorderbinned5,V3,wordorderbinned5-v3,,
lavu1241-wordorderso,lavu1241,wordorderso,yes,wordorderso-yes,,
lavu1241-wordorderbinned7,lavu1241,wordorderbinned7,SOV,wordorderbinned7-sov,,
lavu1241-wordordersfirst,lavu1241,wordordersfirst,yes,wordordersfirst-yes,,
lavu1241-morphmarking,lavu1241,morphmarking,yes,morphmarking-yes,,
lavu1241-headmarking,lavu1241,headmarking,yes,headmarking-yes,,
lavu1241-dependentmarking,lavu1241,dependentmarking,no,dependentmarking-no,,
lele1276-wordorderbinned5,lele1276,wordorderbinned5,SVO,wordorderbinned5-svo,,
lele1276-wordorderso,lele1276,wordorderso,yes,wordorderso-yes,,
lele1276-wordorderbinned7,lele1276,wordorderbinned7,SVO,wordorderbinned7-svo,,
lele1276-wordordersfirst,lele1276,wordordersfirst,yes,wordordersfirst-yes,,
lele1276-morphmarking,lele1276,morphmarking,no,morphmarking-no,,
lele1276-headmarking,lele1276,headmarking,no,headmarking-no,,
lele1276-dependentmarking,lele1276,dependentmarking,no,dependentmarking-no,,
lepc1244-wordorderbinned5,lepc1244,wordorderbinned5,V3,wordorderbinned5-v3,,
lepc1244-wordorderso,lepc1244,wordorderso,yes,wordorderso-yes,,
lepc1244-wordorderbinned7,lepc1244,wordorderbinned7,SOV,wordorderbinned7-sov,,
lepc1244-wordordersfirst,lepc1244,wordordersfirst,yes,wordordersfirst-yes,,
lepc1244-morphmarking,lepc1244,morphmarking,yes,morphmarking-yes,,
lepc1244-dependentmarking,lepc1244,dependentmarking,yes,dependentmarking-yes,,
leti1246-wordorderbinned5,leti1246,wordorderbinned5,SVO,wordorderbinned5-svo,,
leti1246-wordorderso,leti1246,wordorderso,yes,wordorderso-yes,,
leti1246-wordorderbinned7,leti1246,wordorderbinned7,SVO,wordorderbinned7-svo,,
leti1246-wordordersfirst,leti1246,wordordersfirst,yes,wordordersfirst-yes,,
leti1246-morphmarking,leti1246,morphmarking,yes,morphmarking-yes,,
leti1246-headmarking,leti1246,headmarking,yes,headmarking-yes,,
lezg1247-wordorderbinned5,lezg1247,wordorderbinned5,V3,wordorderbinned5-v3,,
lezg1247-wordorderso,lezg1247,wordorderso,yes,wordorderso-yes,,
lezg1247-wordorderbinned7,lezg1247,wordorderbinned7,SOV,wordorderbinned7-sov,,
lezg1247-wordordersfirst,lezg1247,wordordersfirst,yes,wordordersfirst-yes,,
lezg1247-morphmarking,lezg1247,morphmarking,yes,morphmarking-yes,,
lezg1247-dependentmarking,lezg1247,dependentmarking,yes,dependentmarking-yes,,
ligb1244-wordorderbinned5,ligb1244,wordorderbinned5,V3,wordorderbinned5-v3,,
ligb1244-wordorderso,ligb1244,wordorderso,yes,wordorderso-yes,,
ligb1244-wordorderbinned7,ligb1244,wordorderbinned7,SOV,wordorderbinned7-sov,,
ligb1244-wordordersfirst,ligb1244,wordordersfirst,yes,wordordersfirst-yes,,
ligb1244-morphmarking,ligb1244,morphmarking,yes,morphmarking-yes,,
ligb1244-headmarking,ligb1244,headmarking,no,headmarking-no,,
ligb1244-dependentmarking,ligb1244,dependentmarking,yes,dependentmarking-yes,,
nucl1327-wordorderbinned5,nucl1327,wordorderbinned5,nd,wordorderbinned5-nd,,
nucl1327-wordorderso,nucl1327,wordorderso,no,wordorderso-no,,
nucl1327-wordorderbinned7,nucl1327,wordorderbinned7,no dom.,wordorderbinned7-nodom,,
nucl1327-wordordersfirst,nucl1327,wordordersfirst,no,wordordersfirst-no,,
nucl1327-morphmarking,nucl1327,morphmarking,yes,morphmarking-yes,,
nucl1327-headmarking,nucl1327,headmarking,yes,headmarking-yes,,
ling1263-wordorderbinned5,ling1263,wordorderbinned5,SVO,wordorderbinned5-svo,,
ling1263-wordorderso,ling1263,wordorderso,yes,wordorderso-yes,,
ling1263-wordorderbinned7,ling1263,wordorderbinned7,SVO,wordorderbinned7-svo,,
ling1263-wordordersfirst,ling1263,wordordersfirst,yes,wordordersfirst-yes,,
ling1263-morphmarking,ling1263,morphmarking,yes,morphmarking-yes,,
ling1263-headmarking,ling1263,headmarking,yes,headmarking-yes,,
ling1263-dependentmarking,ling1263,dependentmarking,no,dependentmarking-no,,
lisu1250-wordorderbinned5,lisu1250,wordorderbinned5,V3,wordorderbinned5-v3,,
lisu1250-wordorderso,lisu1250,wordorderso,no,wordorderso-no,,
lisu1250-wordorderbinned7,lisu1250,wordorderbinned7,no dom.,wordorderbinned7-nodom,,
lisu1250-wordordersfirst,lisu1250,wordordersfirst,no,wordordersfirst-no,,
lisu1250-morphmarking,lisu1250,morphmarking,yes,morphmarking-yes,,
